example_id,example_name,category,prompt,layer,readout,position,source_token,top1_token,rank
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,4,jacobian_lens,11, animal, animal,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,4,jacobian_lens,12, uses, used,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,4,jacobian_lens,13, to,ıt,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,4,jacobian_lens,14, pick, pick,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,4,jacobian_lens,15, things, things,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,4,jacobian_lens,16, up, kids,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,4,jacobian_lens,17, is, that,4
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,4,jacobian_lens,18, called, called,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,4,jacobian_lens,19, a, America,9
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,5,jacobian_lens,0,Fact, Fact,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,5,jacobian_lens,1,:, Fact,9
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,5,jacobian_lens,2, The, Crown,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,5,jacobian_lens,3, long,ness,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,5,jacobian_lens,4, flexible, flexible,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,5,jacobian_lens,5, body, body,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,5,jacobian_lens,6, part, of,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,5,jacobian_lens,7, that, that,2
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,5,jacobian_lens,8, the, people,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,5,jacobian_lens,9, largest, largest,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,5,jacobian_lens,10, land, land,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,5,jacobian_lens,11, animal, animal,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,5,jacobian_lens,12, uses, uses,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,5,jacobian_lens,13, to, keep,1
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,5,jacobian_lens,14, pick, pick,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,5,jacobian_lens,15, things, things,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,5,jacobian_lens,16, up, pickup,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,5,jacobian_lens,17, is, this,3
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,5,jacobian_lens,18, called, called,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,5,jacobian_lens,19, a, baseball,8
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,6,jacobian_lens,0,Fact, itself,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,6,jacobian_lens,1,:, Fact,2
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,6,jacobian_lens,2, The, Crown,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,6,jacobian_lens,3, long,ness,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,6,jacobian_lens,4, flexible, flexible,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,6,jacobian_lens,5, body, body,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,6,jacobian_lens,6, part, body,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,6,jacobian_lens,7, that, that,3
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,6,jacobian_lens,8, the, people,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,6,jacobian_lens,9, largest, largest,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,6,jacobian_lens,10, land, land,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,6,jacobian_lens,11, animal, animal,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,6,jacobian_lens,12, uses, equipment,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,6,jacobian_lens,13, to, weapons,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,6,jacobian_lens,14, pick, pick,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,6,jacobian_lens,15, things, things,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,6,jacobian_lens,16, up, pickup,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,6,jacobian_lens,17, is, insects,3
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,6,jacobian_lens,18, called,叫做,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,6,jacobian_lens,19, a, dinosaur,5
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,7,jacobian_lens,0,Fact, Fact,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,7,jacobian_lens,1,:, Fact,1
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,7,jacobian_lens,2, The, Crown,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,7,jacobian_lens,3, long, longest,1
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,7,jacobian_lens,4, flexible, flexible,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,7,jacobian_lens,5, body, body,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,7,jacobian_lens,6, part, body,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,7,jacobian_lens,7, that, verte,2
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,7,jacobian_lens,8, the, tubes,1
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,7,jacobian_lens,9, largest, largest,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,7,jacobian_lens,10, land, land,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,7,jacobian_lens,11, animal, animal,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,7,jacobian_lens,12, uses, technique,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,7,jacobian_lens,13, to, weapons,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,7,jacobian_lens,14, pick, pick,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,7,jacobian_lens,15, things, things,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,7,jacobian_lens,16, up, pickup,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,7,jacobian_lens,17, is, insects,1
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,7,jacobian_lens,18, called,叫做,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,7,jacobian_lens,19, a, dolls,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,8,jacobian_lens,0,Fact,adro,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,8,jacobian_lens,1,:, Fact,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,8,jacobian_lens,2, The, Crown,1
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,8,jacobian_lens,3, long, longest,1
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,8,jacobian_lens,4, flexible, flexible,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,8,jacobian_lens,5, body, body,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,8,jacobian_lens,6, part, called,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,8,jacobian_lens,7, that, called,2
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,8,jacobian_lens,8, the, children,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,8,jacobian_lens,9, largest, largest,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,8,jacobian_lens,10, land, land,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,8,jacobian_lens,11, animal, animal,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,8,jacobian_lens,12, uses, technique,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,8,jacobian_lens,13, to, weapons,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,8,jacobian_lens,14, pick, pick,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,8,jacobian_lens,15, things, things,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,8,jacobian_lens,16, up, pickup,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,8,jacobian_lens,17, is, canoe,2
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,8,jacobian_lens,18, called,叫做,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,8,jacobian_lens,19, a, eagle,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,9,jacobian_lens,0,Fact, Property,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,9,jacobian_lens,1,:, Facts,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,9,jacobian_lens,2, The, Science,1
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,9,jacobian_lens,3, long, longest,1
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,9,jacobian_lens,4, flexible, flexible,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,9,jacobian_lens,5, body, body,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,9,jacobian_lens,6, part, called,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,9,jacobian_lens,7, that, verte,4
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,9,jacobian_lens,8, the, children,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,9,jacobian_lens,9, largest, largest,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,9,jacobian_lens,10, land, land,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,9,jacobian_lens,11, animal, animal,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,9,jacobian_lens,12, uses, technique,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,9,jacobian_lens,13, to, technique,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,9,jacobian_lens,14, pick, pick,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,9,jacobian_lens,15, things, things,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,9,jacobian_lens,16, up, pickup,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,9,jacobian_lens,17, is, tool,6
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,9,jacobian_lens,18, called,叫做,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,9,jacobian_lens,19, a, wire,3
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,10,jacobian_lens,0,Fact,eur,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,10,jacobian_lens,1,:, Facts,1
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,10,jacobian_lens,2, The, People,1
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,10,jacobian_lens,3, long, longest,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,10,jacobian_lens,4, flexible, flexible,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,10,jacobian_lens,5, body, body,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,10,jacobian_lens,6, part, called,2
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,10,jacobian_lens,7, that, verte,9
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,10,jacobian_lens,8, the, humans,1
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,10,jacobian_lens,9, largest, largest,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,10,jacobian_lens,10, land, land,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,10,jacobian_lens,11, animal, animal,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,10,jacobian_lens,12, uses, technique,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,10,jacobian_lens,13, to, weapons,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,10,jacobian_lens,14, pick,pick,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,10,jacobian_lens,15, things, things,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,10,jacobian_lens,16, up, pickup,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,10,jacobian_lens,17, is, tool,6
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,10,jacobian_lens,18, called,叫做,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,10,jacobian_lens,19, a, claws,3
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,11,jacobian_lens,0,Fact, Fact,1
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,11,jacobian_lens,1,:, Facts,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,11,jacobian_lens,2, The, British,2
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,11,jacobian_lens,3, long, longest,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,11,jacobian_lens,4, flexible, flexible,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,11,jacobian_lens,5, body, body,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,11,jacobian_lens,6, part, called,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,11,jacobian_lens,7, that, verte,9
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,11,jacobian_lens,8, the, animals,1
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,11,jacobian_lens,9, largest, largest,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,11,jacobian_lens,10, land, land,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,11,jacobian_lens,11, animal, animal,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,11,jacobian_lens,12, uses, technique,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,11,jacobian_lens,13, to, weapons,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,11,jacobian_lens,14, pick,pick,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,11,jacobian_lens,15, things, things,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,11,jacobian_lens,16, up, pickup,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,11,jacobian_lens,17, is, insects,12
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,11,jacobian_lens,18, called,叫做,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,11,jacobian_lens,19, a, claws,5
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,12,jacobian_lens,0,Fact, Fact,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,12,jacobian_lens,1,:, Fact,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,12,jacobian_lens,2, The, British,2
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,12,jacobian_lens,3, long, longest,1
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,12,jacobian_lens,4, flexible, flexible,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,12,jacobian_lens,5, body, body,1
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,12,jacobian_lens,6, part, called,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,12,jacobian_lens,7, that, verte,2
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,12,jacobian_lens,8, the, children,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,12,jacobian_lens,9, largest, largest,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,12,jacobian_lens,10, land, land,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,12,jacobian_lens,11, animal, animal,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,12,jacobian_lens,12, uses, uses,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,12,jacobian_lens,13, to, weapons,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,12,jacobian_lens,14, pick,pick,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,12,jacobian_lens,15, things, things,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,12,jacobian_lens,16, up, pickup,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,12,jacobian_lens,17, is, called,9
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,12,jacobian_lens,18, called,叫做,1
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,12,jacobian_lens,19, a, claws,7
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,13,jacobian_lens,0,Fact, Fact,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,13,jacobian_lens,1,:, Fact,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,13,jacobian_lens,2, The, Museum,1
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,13,jacobian_lens,3, long, longest,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,13,jacobian_lens,4, flexible, flexible,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,13,jacobian_lens,5, body, body,1
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,13,jacobian_lens,6, part, called,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,13,jacobian_lens,7, that, verte,2
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,13,jacobian_lens,8, the, humans,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,13,jacobian_lens,9, largest, largest,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,13,jacobian_lens,10, land, land,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,13,jacobian_lens,11, animal, animal,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,13,jacobian_lens,12, uses, uses,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,13,jacobian_lens,13, to, transport,1
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,13,jacobian_lens,14, pick,pick,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,13,jacobian_lens,15, things, things,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,13,jacobian_lens,16, up, pickup,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,13,jacobian_lens,17, is, called,12
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,13,jacobian_lens,18, called,叫做,4
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,13,jacobian_lens,19, a, claws,14
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,14,jacobian_lens,0,Fact,dpa,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,14,jacobian_lens,1,:, Facts,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,14,jacobian_lens,2, The, Tree,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,14,jacobian_lens,3, long, longest,2
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,14,jacobian_lens,4, flexible, flexible,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,14,jacobian_lens,5, body,body,1
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,14,jacobian_lens,6, part, called,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,14,jacobian_lens,7, that, used,1
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,14,jacobian_lens,8, the, humans,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,14,jacobian_lens,9, largest, largest,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,14,jacobian_lens,10, land, land,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,14,jacobian_lens,11, animal, animal,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,14,jacobian_lens,12, uses, uses,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,14,jacobian_lens,13, to, transport,0
example_002,animal-nose-elephant,animal-nose,Fact: The long flexible body part that the largest land animal uses to pick things up is called a,14,jacobian_lens,14, pick,pick,0
