example_id,example_name,category,prompt,layer,readout,position,source_token,top1_token,rank
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,16,jacobian_lens,2, The, University,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,16,jacobian_lens,3, color, colors,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,16,jacobian_lens,4, of, colors,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,16,jacobian_lens,5, the, colors,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,16,jacobian_lens,6, precious, jewellery,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,16,jacobian_lens,7, metal, metals,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,16,jacobian_lens,8, with, mineral,2
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,16,jacobian_lens,9, atomic, atomic,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,16,jacobian_lens,10, number, Atomic,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,16,jacobian_lens,11, ,atomic,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,16,jacobian_lens,12,7,7,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,16,jacobian_lens,13,9, titanium,1
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,16,jacobian_lens,14, is, titanium,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,17,jacobian_lens,0,Fact, Fact,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,17,jacobian_lens,1,:, Humans,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,17,jacobian_lens,2, The, Pentagon,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,17,jacobian_lens,3, color, color,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,17,jacobian_lens,4, of, colors,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,17,jacobian_lens,5, the, colors,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,17,jacobian_lens,6, precious, jewellery,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,17,jacobian_lens,7, metal, metals,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,17,jacobian_lens,8, with, chemical,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,17,jacobian_lens,9, atomic, atomic,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,17,jacobian_lens,10, number, atomic,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,17,jacobian_lens,11, ,镍,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,17,jacobian_lens,12,7,adium,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,17,jacobian_lens,13,9, is,1
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,17,jacobian_lens,14, is, gold,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,18,jacobian_lens,0,Fact, Fact,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,18,jacobian_lens,1,:, Humans,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,18,jacobian_lens,2, The, Largest,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,18,jacobian_lens,3, color, color,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,18,jacobian_lens,4, of, colors,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,18,jacobian_lens,5, the, colors,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,18,jacobian_lens,6, precious, metals,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,18,jacobian_lens,7, metal, metals,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,18,jacobian_lens,8, with, highest,1
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,18,jacobian_lens,9, atomic, atomic,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,18,jacobian_lens,10, number, Z,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,18,jacobian_lens,11, , Zinc,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,18,jacobian_lens,12,7,7,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,18,jacobian_lens,13,9, Zinc,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,18,jacobian_lens,14, is, gold,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,19,jacobian_lens,0,Fact,oring,3
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,19,jacobian_lens,1,:, Humans,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,19,jacobian_lens,2, The, Pentagon,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,19,jacobian_lens,3, color, color,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,19,jacobian_lens,4, of, colors,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,19,jacobian_lens,5, the, colors,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,19,jacobian_lens,6, precious, metals,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,19,jacobian_lens,7, metal, metals,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,19,jacobian_lens,8, with, highest,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,19,jacobian_lens,9, atomic, atomic,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,19,jacobian_lens,10, number, atomic,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,19,jacobian_lens,11, , Zinc,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,19,jacobian_lens,12,7,8,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,19,jacobian_lens,13,9, is,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,19,jacobian_lens,14, is, gold,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,20,jacobian_lens,0,Fact,oring,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,20,jacobian_lens,1,:, Humans,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,20,jacobian_lens,2, The, World,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,20,jacobian_lens,3, color, color,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,20,jacobian_lens,4, of, colors,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,20,jacobian_lens,5, the, sky,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,20,jacobian_lens,6, precious, metals,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,20,jacobian_lens,7, metal, alloys,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,20,jacobian_lens,8, with, highest,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,20,jacobian_lens,9, atomic, number,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,20,jacobian_lens,10, number, Z,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,20,jacobian_lens,11, ,8,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,20,jacobian_lens,12,7,9,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,20,jacobian_lens,13,9, is,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,20,jacobian_lens,14, is, gold,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,21,jacobian_lens,0,Fact,oring,1
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,21,jacobian_lens,1,:, Humans,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,21,jacobian_lens,2, The, average,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,21,jacobian_lens,3, color, palette,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,21,jacobian_lens,4, of, flowers,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,21,jacobian_lens,5, the, sky,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,21,jacobian_lens,6, precious, metals,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,21,jacobian_lens,7, metal, alloys,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,21,jacobian_lens,8, with, highest,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,21,jacobian_lens,9, atomic, number,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,21,jacobian_lens,10, number, Z,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,21,jacobian_lens,11, ,7,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,21,jacobian_lens,12,7,9,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,21,jacobian_lens,13,9, is,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,21,jacobian_lens,14, is, gold,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,22,jacobian_lens,0,Fact,oring,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,22,jacobian_lens,1,:, The,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,22,jacobian_lens,2, The, United,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,22,jacobian_lens,3, color, palette,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,22,jacobian_lens,4, of, the,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,22,jacobian_lens,5, the, sky,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,22,jacobian_lens,6, precious, metals,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,22,jacobian_lens,7, metal, used,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,22,jacobian_lens,8, with, the,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,22,jacobian_lens,9, atomic, number,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,22,jacobian_lens,10, number, Z,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,22,jacobian_lens,11, ,7,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,22,jacobian_lens,12,7,9,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,22,jacobian_lens,13,9, is,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,22,jacobian_lens,14, is, gold,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,23,model_output,0,Fact,oring,1
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,23,model_output,1,:, The,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,23,model_output,2, The, number,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,23,model_output,3, color, of,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,23,model_output,4, of, the,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,23,model_output,5, the, sky,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,23,model_output,6, precious, metal,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,23,model_output,7, metal, is,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,23,model_output,8, with, the,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,23,model_output,9, atomic, number,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,23,model_output,10, number, Z,1
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,23,model_output,11, ,1,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,23,model_output,12,7,9,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,23,model_output,13,9, is,0
example_004,element-color-gold2,element-color,Fact: The color of the precious metal with atomic number 79 is,23,model_output,14, is, yellow,0
